day_index,week_bucket,week_label,line_index,reviewer,rating,sentiment,language,categories,subcategories,review_text
1,1,Week 1,920,mlrican,5,Positive,,Content & UX,AI voices / quality,Fantastic I just finished one series finally and I must admit it was amazing. I couldn’t stop listening to it. I would like to know if there is a part two to the series that I just finished is called my vampire system. I googled it and it said there was one out called my vampire system 2.0 but I can’t seem to find it on here. Please let me know if this is true.
1,1,Week 1,927,Skype = GOAT,5,Positive,,Playback & Performance,Crashes / app not working,"Review For Pocket Fm ""Good app in general, no annoying bugs, good narrating, and a clever but not annoying way of making money."""
1,1,Week 1,936,JayR Palmer,5,Positive,,,,Smooth Days Pocket FM is a great choice for long drives and while working it helps keep the imagination flowing and makes the day more enjoyable
1,1,Week 1,943,Wndblws,4,Positive,,,,Short episodes You could make the episodes a little bit longer
1,1,Week 1,950,Andreas9102,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,"""Addictive, way too expensive"" ""Interesting series (addictive), but very expensive. I've already paid 800 CHF (about the same in euros) in 5 months, and I'm just scared myself off.Episodes are automatically purchased, and the coins are gone again. And now episodes I've already paid for have been marked as unpaid, and I have to buy more than ten episodes again, which I think is a rip-off."""
1,1,Week 1,962,Rimworld master,5,Positive,,Playback & Performance;Content & UX,Offline / download issues;AI voices / quality,The pocket This is the best audio novel app I have downloaded the are so many great stories with real people reading them and not ai voices I highly recommend this if you’re reading this comment/review
1,1,Week 1,969,airun2000,5,Positive,,Monetization & Pricing,Ads gating / too many ads,Love this app Love this app but to much ads
1,1,Week 1,976,Pax Panda,4,Positive,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Becomes pay to listen later on ""Would rate this app 5 stars but unless I pay (which I have now) or wait 3 days at a time you basically can’t listen to an episode of a book you’re listening too. The time for a new episode late into a book is absurd, at least the prices for the episode are always somehow on a sale! Also change the Shop for IOS, I dislike how many options there are, and how expensive they are, Used to pay $120 for like 1200 coins now that will only get me like 800?"""
1,1,Week 1,983,AliMayf,3,Neutral,,Monetization & Pricing;Content & UX,Ads gating / too many ads;AI voices / quality,POOR UPDATE It was fine before I updated it.  I can’t even get 30secs into the story due to the constant ads.  Prior to that I could listen to my stories ad free. Do that again.
1,1,Week 1,990,134ron,5,Positive,,,,The Love the books I’m listening to just the pop up adds that get in the way of the story
1,1,Week 1,997,278888888888888,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Misleading ads / bait-and-switch;AI voices / quality,"EXPENSIVE ""Total bait and switch. To listen to say “My Vampire system” it would cost a thousand dollars. In what world is an audiobook with an AI voice worth a thousand dollars? App will let you listen to 70 chapters free to hook you. It’ll cost 40 dollars a day to listen for more than the free 5 (5-10 minute) chapters. Oh and there’s 2200 chapters… So to actually listen to anything, say while you’re working, it will cost you over 40 dollars per day for over 3 months or 330+ hours. Shouldn’t even be legal."""
1,1,Week 1,1004,Dorma tarver,3,Neutral,,Content & UX,Visual vs audio expectation,"The dukes masked bride ""I love this story!! The drama, plot and the funny sides of it all. The only sad part is I stopped getting pictures around the 200’s episodes. I would appreciate pictures to go with a character or place making it more vivid in my mind."""
1,1,Week 1,1011,Djrodji,4,Positive,,Playback & Performance;Content & UX,Crashes / app not working;AI voices / quality,"My review ""It’s a good little app limits the amount of binging you can do which is good for me anyway. Can also just listen to multiple per day since it’s 4 episodes per story per day. Besides the little bugs that happen and start causing you to only get 3 or 2 or 1 wepsioxe a day there’s really no other issues, writing’s sometimes irritating but that’s not the apps fault. Voice sometimes doesn’t fit properly but I can ignore it for the most part"""
1,1,Week 1,1019,Tomjl32,4,Positive,,Monetization & Pricing,Too expensive / high coin cost,Good Good story’s I think the price should be dropped or add a single price to unlock the entire story at once or unlimited listening options
1,1,Week 1,1026,Barryboy1987,5,Positive,,Content & UX,AI voices / quality,I follow two stories I followed two stories and I love it very much just one or two a day but that’s enough. It’s every day a cliffhanger again I love it.
1,1,Week 1,1060,BugsLizzard,3,Neutral,,Monetization & Pricing;Content & UX,Ads gating / too many ads;Visual vs audio expectation;AI voices / quality;Too slow unlock / few free episodes,"Watching ads for free episodes ""In the past it used to offer me watch a video to unlock a new episode, but here recently I just been only getting watch 8 ads to unlock 1 episode or 24 ads to unlock 3. Why do I have to watch so many ads just for so little episodes now? How can I get it to watch less videos and unlock more episodes again?"""
1,1,Week 1,1067,JillDubois,5,Positive,,,,Love this! This app is amazing. I found line stories on here I haven’t heard I. Years! Thank you!
1,1,Week 1,1074,bigmatt60,5,Positive,,,,Great Content! Love Vampire system
1,1,Week 1,1081,Eh not sure,4,Positive,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,Amazing stories but premium should be easier to get to I’ve been scouring the internet to find how to obtain premium bc purchasing the coin is quite frustrating and doing the math I’ll be spending well over $50 just to finish this one story I’ve spent the past week listening and reading along but a premium option would be nice to have
1,1,Week 1,1088,Mike Hall Junior,1,Negative,,Content & UX,AI voices / quality,All I already capped gold twice and now the app wants me to do it again please make me gold I am not spending another $20 to get to gold look at my account I passed silver three times
1,1,Week 1,1095,tonyanthouse,3,Neutral,,Monetization & Pricing,Too expensive / high coin cost,Price It gets pricey. I wish I could just buy the whole series at a set price. I like the stories and everything. I just don’t like how after hearing very little I’m having to buy more coins.
1,1,Week 1,1102,Evanlabunski,3,Neutral,,,,Worse The fix just made everything worse. Hate it...( I know strong word).all has slowed down. Payment says cancel but goes through anyway.  Format is slow and awkward.
1,1,Week 1,1109,honeythundaaaaaa,3,Neutral,,Monetization & Pricing,Too expensive / high coin cost,"E book ""It’s a good app, easy to navigate and has a ton of great stories to listen to the only downfall is the pay to listen prices. They’re a little steep and there’s no incentive to buy the coins on bulk, it’s all essentially the same deal."""
1,1,Week 1,1116,BEST YOU WILL EVER GET!!,5,Positive,,Monetization & Pricing,Subscription needed / request,Pocket FM I listen to about six stories all of them are awesome. Can’t put my phone down love this app. They got the best stories on here must see for yourself. You will not be disappointed.
