timestamp,day,reviewer,stars,text,platform
4:30,85,Calvin Ebbert,1,I never actually used the app I only downloaded it so I could leave this review about the ads it is extremely embarrassing when Im in my car and I have to hear about Quinn's STD blood or the superhero who forced himself on somebody's mom these stories do not intrigue me whatsoever they're just embarrassing when I'm out in public not even just because of the vulgarness of them but because I know pocket FM has a whole try not to cringe challenge and I don't want to look like I like this app,Android
4:30,85,Erfan Ali,1,bhai mujhe refund chahiye rs109 brother i want refund of rs 109,Android
4:30,85,Manoj Kumar Reddy,2,the episode of story is more then should reduce the story length it will nice to fast,Android
4:30,85,Atanu Sarkar,2,The stories present are not bad but the application itself is not working properly. Too much buffering problem in the application. Try to optimise the performance of the application.,Android
5:31,86,Prasnta Kumbhakar,1,nice series,Android
5:31,86,kranthi jangili,2,good,Android
5:31,86,Samuel Simmerling,1,"Gute Storys, aber die Preise dafür stehen leider in keinem Verhältnis, daher leider nur ein Stern."" ""Good stories, but the prices are unfortunately out of proportion, hence only one star.",Android
6:01,87,Abdur Rohaman,1,full video not coming,Android
6:01,87,Nitin Hojage,1,"very bad app, not video available",Android
7:01,88,samantha H,1,I thought maybe being a free user was part of my problem so I purchased a monthly subscription and now I am getting charged twice a month! every month!,Android
7:01,88,Vamshik Gowda,1,scam app in the name of offers,Android
7:38,89,SHARDA MEDICAL AGENCIES,1,anual subscription recharge amt system,Android
7:38,89,OKONKWO CHIKOSOLU,1,"Each update makes it worse. can't even download as much as I want anymore, only 2 ads per day? why And why can't I pause or play it from my notification bar anymore. lots of changes that make my experience worse",Android
7:38,89,Spinitta Maurizio,1,"zu teuer , alles geldmacherei.... netflix und co lohnt sich 100x mehr"" ""Too expensive, all money-making.... Netflix and co are 100x more worthwhile",Android
7:38,89,Ram Kumar,1,"फ्री टायरल बोलकर गुगल पे या फोन पे ओटो मोड पर डाल देते हैं आपने एक बार युपी आई पीन डाले ओटीपी डाली तो ओटो मोड खाता बन जाता है ""By saying free tire, they put Google Pay or Phone Pay on auto mode. Once you enter your UPI IP and OTP, the account gets created on auto mode.",Android
8:32,90,ARUN KUMAR,1,bekar app g,Android
8:32,90,Chirag Sharma,2,"I listened to """"YAKSHINI"""" 4-5 years ago Now , I want to listen it again but there is no audiobook now for YAKSHINI . I know tthere is a novel for it but I wanna listen it . So , Team Pocket FM , please tell me where to find the Original YAKSHINI audiobook . there is only that Yakshini 0.2 audiobook but I want YAKSHINI !!",Android
8:32,92,Vipulvadaliya Vipulvadaliya,1,અડોટાય Unrestrained,Android
8:32,92,Shirish Sharma,1,so good,Android
8:32,92,Fabian Castro,1,"el modo de cobro es abusivo. e pagado por muchos capítulos pero ahora me los repite y pretende que pague de nuevo Por los capítulos que ya e pagado. es una pena puesto que tiene buen contenido. ""The payment method is abusive. I've paid for many episodes, but now they're repeating them and trying to get me to pay again for the episodes I've already paid for. It's a shame, since it has good content.",Android
10:01,93,p k,1,very bad to open.... take 15minute or more to open app.... only buffering....,Android
10:37,94,Thomiller 1976,1,Kostenfalle viel zu teuer nicht zu empfehlen Cost trap much too expensive not recommended,Android
11:32,95,Prince Salman,2,iam paid subscription but isn't working,Android
11:32,95,Shon Jackson,1,stories no longer have illustrations or subtitles replaced by more ads will most likely be deleting the app soon,Android
11:32,95,Rainer Kruse,1,Mir gefällt es,Android
12:05,96,Fabiola Mariscal,2,"estaria buena si te pusieran la historia completa la narradora es buena si te enganchas pero no tiene todos capítulos . ""It would be good if they gave you the complete story. The narrator is good if you get hooked, but it doesn't have all the chapters.",Android
12:05,96,Alexander Schweiger,1,"Komischerweise hat mich das neue Update 10 Folgen zurück geworden. Was sehr ärgerlich ist, da man ohne Werbung und Käufe mittlerweile nur noch 1 Folge am Tag hören kann."" ""Strangely, the new update took me back 10 episodes. Which is very annoying, since without ads and purchases, you can now only listen to one episode a day.",Android
1:01,97,Aman Rajak,1,nice,Android
1:31,98,Steven Conner,2,I don't usually give bad reI will definitely delete this app as soon as I am done with this series much as I like the series I utterly hate the fact it constantly starts other series without your permission I can even get past the starting u with free episodes then snowballing you with steeper n steeper fees the always starting another series mostly one I hate n have deleted hundreds of times it starts it as if to mock me I will never even download from this developer again I hate it that much,Android
2:31,99,Jon Stobbs,2,"stories are very engaging. the 4 chapters a day loadout is acceptable. the problem is once you hit the halfway mark. it becomes 2 a day, then eventually 1 every 48 hrs. there's a heavy pay to play policy with commercials",Android
2:31,99,Clarence ‘Dock’ D,1,"It will cost you probably €100 to watch or listen to a complete story. They are nice Soapstories but if you're planning to watch a lot of this stuff, unless you're swimming in money you'll be broke in no time. in a world of Netflix and Disney+ I can't understand how they can be so costly.",Android
3:01,100,Prashant Singh,1,don't waste your data this app is useless first 1.2 episode is good but then all episodes not real video and not real voice pocket fm please full video and audio upload,Android
3:01,100,ric -s,1,"Idiotenfängerei: lockt mit interessant wirkendem Film, kaum ist die App installiert, werden aus dem Film schlechte Standbilder und später werden sogar die durch Werbung ersetzt. Wirbt als Gratisangebot, liefert aber nur ein paar Sequenzen gratis welche mit der Zeit immer kürzer werden, aber die Geschichte wird durch sinnlose Wiederholungen in die Länge gezogen."" ""Idiot trap: lures you in with a seemingly interesting film, but as soon as you install the app, the film turns into bad freeze frames, and later even those are replaced with ads. It advertises itself as a free offer, but only delivers a few free sequences, which get shorter and shorter over time, while the story is dragged out by pointless repetition.",Android
3:01,100,Franz Grötschl,1,"also was ich nicht verstehen kann, warum sich manche Sätze oder gar ganze Episoden wiederholen. Jeden Tag wird eine Episode freigeschaltet, mit Werbung kann man zusätzlich freischalten, dass ist cool. Nur das sich manchesmal doch nicht freischaltet, oder dies plötzlich bei einer anderen Serie freischaltet, daß ist frustrierend. Aber am ärgerlichsten ist es, wenn man schon Episoden gehört hat, und dann wieder bis zu 12 oder mehr Folgen wieder gesperrt sind und man Tage wieder warten muss"" ""What I don't understand is why some sentences or even entire episodes repeat themselves. Every day, an episode is unlocked, and you can unlock additional episodes with ads, which is cool. But sometimes it doesn't unlock, or it suddenly unlocks for a different series, which is frustrating. But the most annoying thing is when you've already listened to episodes, and then up to 12 or more episodes are blocked again  and you have to wait days again.",Android
4:02,101,Brenda M Boyd,2,"The owners of this app have gotten greedy. The best feature was to be able to trade your time watching ads to gain episodes of the novella / storytelling. Limiting a feature that is an asset to both parties seems contradictory to the mission of the app. I am uninstalling. some stories are really engaging while all the millionaires, billionaires, and trillionaires contract marriages are too repetitive. I hate to say goodbye. I did enjoy some of the stories.",Android
8:30,102,Pradeepa M,1,not so good,Android
8:30,102,Kelli Powell,1,coins are way to much money,Android
8:30,102,Johan Organis,1,todo bien hasta que empezó solo a narrar everything was fine until he started narrating alone,Android
9:01,103,SureshReddy GSR,1,yodha series not unlock the all episodes only 942 episodes unlock why not unlocked all series and customer service not working,Android
9:01,103,Sowmiya Kanthasamy,2,please unlock 4 episode per day u have unlock only one episode.,Android
10:01,104,narayana murthy,1,app getting strucked,Android
10:01,104,Justin Burtle,1,"I am changing my review because I just had to get a new phone when I downloaded this app now you can only watch 10 ads a day? seriously? your prices for coins are insane compared to the cost of the episodes. Honestly, I will give it a try but I normally listen to this app for 5 and a half hours a day. If I can't fill that with the story I care to listen to I'll probably be deleting this app. It may be sad but I watch over 100 adds a day to use this app.",Android
